ENSG	NCBI	HGNCID	chr	uniprot	symbol	name
ENSG00000104904	4946	HGNC:8095	19p13.3	P54368	OAZ1	ornithine decarboxylase antizyme 1
ENSG00000180304	4947	HGNC:8096	15q22.31	O95190	OAZ2	ornithine decarboxylase antizyme 2
ENSG00000143450	51686	HGNC:8097	1q21.3	Q9UMX2	OAZ3	ornithine decarboxylase antizyme 3
ENSG00000159842	29	HGNC:81	17p13.3	Q12979	ABR	ABR, RhoGEF and GTPase activating protein
ENSG00000104044	4948	HGNC:8101	15q12-q13.1	Q04671	OCA2	OCA2 melanosomal transmembrane protein
ENSG00000197822	100506658	HGNC:8104	5q13.2	Q16625	OCLN	occludin
ENSG00000122543	654231	HGNC:8105	7p22.1	P0CE72	OCM	oncomodulin
ENSG00000122126	4952	HGNC:8108	Xq26.1	Q01968	OCRL	OCRL, inositol polyphosphate-5-phosphatase
ENSG00000115758	4953	HGNC:8109	2p25.1	P11926	ODC1	ornithine decarboxylase 1
ENSG00000196296	487	HGNC:811	16p11.2	O14983	ATP2A1	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1
ENSG00000143867	130497	HGNC:8111	2p24.1	Q8TAX0	OSR1	odd-skipped related transciption factor 1
ENSG00000155087	4956	HGNC:8113	8q22.3	Q14990	ODF1	outer dense fiber of sperm tails 1
ENSG00000136811	4957	HGNC:8114	9q34.11	Q5BJF6	ODF2	outer dense fiber of sperm tails 2
ENSG00000009694	10178	HGNC:8117	Xq25	Q9UKZ4	TENM1	teneurin transmembrane protein 1
ENSG00000174437	488	HGNC:812	12q24.11	P16615	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
ENSG00000105953	4967	HGNC:8124	7p13	Q02218	OGDH	oxoglutarate dehydrogenase
ENSG00000114026	4968	HGNC:8125	3p25.3	O15527	OGG1	8-oxoguanine DNA glycosylase
ENSG00000106809	4969	HGNC:8126	9q22.31	P20774	OGN	osteoglycin
ENSG00000147162	8473	HGNC:8127	Xq13.1	O15294	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase
ENSG00000074370	489	HGNC:813	17p13.2	Q93084	ATP2A3	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3
ENSG00000173391	4973	HGNC:8133	12p13.2	P78380	OLR1	oxidized low density lipoprotein receptor 1
ENSG00000127083	4958	HGNC:8134	9q22.31	Q99983	OMD	osteomodulin
ENSG00000126861	4974	HGNC:8135	17q11.2	P23515	OMG	oligodendrocyte myelin glycoprotein
ENSG00000254550	4975	HGNC:8136	11q13.5	P47874	OMP	olfactory marker protein
ENSG00000169856	3175	HGNC:8138	15q21.3	Q9UBC0	ONECUT1	one cut homeobox 1
ENSG00000119547	9480	HGNC:8139	18q21.31	O95948	ONECUT2	one cut homeobox 2
ENSG00000070961	490	HGNC:814	12q21.33	P20020	ATP2B1	ATPase plasma membrane Ca2+ transporting 1
ENSG00000198836	4976	HGNC:8140	3q29	O60313	OPA1	OPA1, mitochondrial dynamin like GTPase
ENSG00000125741	80207	HGNC:8142	19q13.32	Q9H6K4	OPA3	OPA3, outer mitochondrial membrane lipid metabolism regulator
ENSG00000183715	4978	HGNC:8143	11q25	Q14982	OPCML	opioid binding protein/cell adhesion molecule like
ENSG00000079482	4983	HGNC:8148	Xq12	O60890	OPHN1	oligophrenin 1
ENSG00000178814	26873	HGNC:8149	8q24.3	O14841	OPLAH	5-oxoprolinase, ATP-hydrolysing
ENSG00000157087	491	HGNC:815	3p25.3	Q01814	ATP2B2	ATPase plasma membrane Ca2+ transporting 2
ENSG00000116329	4985	HGNC:8153	1p35.3	P41143	OPRD1	opioid receptor delta 1
ENSG00000082556	4986	HGNC:8154	8q11.23	P41145	OPRK1	opioid receptor kappa 1
ENSG00000125510	4987	HGNC:8155	20q13.33	P41146	OPRL1	opioid related nociceptin receptor 1
ENSG00000112038	4988	HGNC:8156	6q25.2	P35372	OPRM1	opioid receptor mu 1
ENSG00000147955	10280	HGNC:8157	9p13.3	Q99720	SIGMAR1	sigma non-opioid intracellular receptor 1
ENSG00000188770	26254	HGNC:8158	1q32.1	Q9UBM4	OPTC	opticin
ENSG00000067842	492	HGNC:816	Xq28	Q16720	ATP2B3	ATPase plasma membrane Ca2+ transporting 3
ENSG00000170790	341276	HGNC:8161	11p15.4	Q9H208	OR10A2	olfactory receptor family 10 subfamily A member 2
ENSG00000170683	26496	HGNC:8162	11p15.4	P58181	OR10A3	olfactory receptor family 10 subfamily A member 3
ENSG00000206474	442194	HGNC:8165	6p22.1	Q96KK4	OR10C1	olfactory receptor family 10 subfamily C member 1 (gene/pseudogene)
ENSG00000197309	26497	HGNC:8168	11q24.2	Q8NH80	OR10D3	olfactory receptor family 10 subfamily D member 3 (putative)
ENSG00000058668	493	HGNC:817	1q32.1	P23634	ATP2B4	ATPase plasma membrane Ca2+ transporting 4
ENSG00000255582	26534	HGNC:8170	14q11.2	Q8NGC3	OR10G2	olfactory receptor family 10 subfamily G member 2
ENSG00000169208	26533	HGNC:8171	14q11.2	Q8NGC4	OR10G3	olfactory receptor family 10 subfamily G member 3
ENSG00000186723	26539	HGNC:8172	19p13.1	Q9Y4A9	OR10H1	olfactory receptor family 10 subfamily H member 1
ENSG00000171942	26538	HGNC:8173	19p13.1	O60403	OR10H2	olfactory receptor family 10 subfamily H member 2
ENSG00000171936	26532	HGNC:8174	19p13.1	O60404	OR10H3	olfactory receptor family 10 subfamily H member 3
ENSG00000196184	26476	HGNC:8175	1q23.2	P30954	OR10J1	olfactory receptor family 10 subfamily J member 1
ENSG00000204694	26531	HGNC:8176	6p22.2-p21.31	Q9GZK7	OR11A1	olfactory receptor family 11 subfamily A member 1
ENSG00000172146	8383	HGNC:8179	17p13.3	Q9P1Q5	OR1A1	olfactory receptor family 1 subfamily A member 1
ENSG00000172150	26189	HGNC:8180	17p13.3	Q9Y585	OR1A2	olfactory receptor family 1 subfamily A member 2
ENSG00000221888	26188	HGNC:8182	1q44	Q15619	OR1C1	olfactory receptor family 1 subfamily C member 1
ENSG00000184166	4991	HGNC:8183	17p13.3	P34982	OR1D2	olfactory receptor family 1 subfamily D member 2
ENSG00000262628	653166	HGNC:8186	17p13.3	P58170	OR1D5	olfactory receptor family 1 subfamily D member 5
ENSG00000262628	8386	HGNC:8186	17p13.3	P58170	OR1D5	olfactory receptor family 1 subfamily D member 5
ENSG00000180016	8387	HGNC:8189	17p13.3	P30953	OR1E1	olfactory receptor family 1 subfamily E member 1
ENSG00000105675	495	HGNC:819	19q13.12	P20648	ATP4A	ATPase H+/K+ transporting subunit alpha
ENSG00000127780	8388	HGNC:8190	17p13.2	P47887	OR1E2	olfactory receptor family 1 subfamily E member 2
ENSG00000168124	4992	HGNC:8194	16p13.3	O43749	OR1F1	olfactory receptor family 1 subfamily F member 1
ENSG00000060971	30	HGNC:82	3p22.2	P09110	ACAA1	acetyl-CoA acyltransferase 1
ENSG00000186009	496	HGNC:820	13q34	P51164	ATP4B	ATPase H+/K+ transporting subunit beta
ENSG00000183024	8390	HGNC:8204	17p13.3	P47890	OR1G1	olfactory receptor family 1 subfamily G member 1
ENSG00000094661	126370	HGNC:8207	19p13.1	O60431	OR1I1	olfactory receptor family 1 subfamily I member 1
ENSG00000136834	347168	HGNC:8208	9q33.2	Q8NGS3	OR1J1	olfactory receptor family 1 subfamily J member 1
ENSG00000197233	26740	HGNC:8209	9q33.2	Q8NGS2	OR1J2	olfactory receptor family 1 subfamily J member 2
ENSG00000239590	26219	HGNC:8211	9q33.2	Q8NGS1	OR1J4	olfactory receptor family 1 subfamily J member 4
ENSG00000165204	392392	HGNC:8212	9q33	Q8NGR3	OR1K1	olfactory receptor family 1 subfamily K member 1
ENSG00000173679	26737	HGNC:8213	9q33.2	Q8NH94	OR1L1	olfactory receptor family 1 subfamily L member 1
ENSG00000171481	26735	HGNC:8215	9q33.2	Q8NH93	OR1L3	olfactory receptor family 1 subfamily L member 3
ENSG00000136939	254973	HGNC:8216	9q33.2	Q8NGR5	OR1L4	olfactory receptor family 1 subfamily L member 4
ENSG00000171459	392390	HGNC:8218	9q33.2	Q8NGR2	OR1L6	olfactory receptor family 1 subfamily L member 6
ENSG00000170929	125963	HGNC:8220	19p13.2	Q8NGA1	OR1M1	olfactory receptor family 1 subfamily M member 1
ENSG00000171505	138883	HGNC:8221	9q33.2	Q8NGS0	OR1N1	olfactory receptor family 1 subfamily N member 1
ENSG00000165202	158131	HGNC:8223	9q33.2	Q15612	OR1Q1	olfactory receptor family 1 subfamily Q member 1
ENSG00000221970	346528	HGNC:8229	7q35	Q8NGT9	OR2A1	olfactory receptor family 2 subfamily A member 1
ENSG00000152234	498	HGNC:823	18q21.1	P25705	ATP5F1A	ATP synthase F1 subunit alpha
ENSG00000221989	442361	HGNC:8230	7q35	Q6IF42	OR2A2	olfactory receptor family 2 subfamily A member 2
ENSG00000221836	393046	HGNC:8232	7q35	Q96R48	OR2A5	olfactory receptor family 2 subfamily A member 5
ENSG00000243896	401427	HGNC:8234	7q35	Q96R45	OR2A7	olfactory receptor family 2 subfamily A member 7
ENSG00000243896	107987545	HGNC:8234	7q35	Q96R45	OR2A7	olfactory receptor family 2 subfamily A member 7
ENSG00000204703	442184	HGNC:8238	6p22.1	O76000	OR2B3	olfactory receptor family 2 subfamily B member 3
ENSG00000124657	26212	HGNC:8241	6p22.1	P58173	OR2B6	olfactory receptor family 2 subfamily B member 6
ENSG00000168158	4993	HGNC:8242	16p13.3	O95371	OR2C1	olfactory receptor family 2 subfamily C member 1
ENSG00000166368	120776	HGNC:8244	11p15.4	Q9H210	OR2D2	olfactory receptor family 2 subfamily D member 2
ENSG00000213215	26211	HGNC:8246	7q35	Q13607	OR2F1	olfactory receptor family 2 subfamily F member 1 (gene/pseudogene)
ENSG00000221910	135948	HGNC:8247	7q35	O95006	OR2F2	olfactory receptor family 2 subfamily F member 2
ENSG00000204688	26716	HGNC:8252	6p22.1	Q9GZK4	OR2H1	olfactory receptor family 2 subfamily H member 1
ENSG00000204657	7932	HGNC:8253	6p22.1	O95918	OR2H2	olfactory receptor family 2 subfamily H member 2
ENSG00000204702	442185	HGNC:8259	6p22.1	Q9GZK6	OR2J1	olfactory receptor family 2 subfamily J member 1 (gene/pseudogene)
ENSG00000204700	26707	HGNC:8260	6p22.1	O76002	OR2J2	olfactory receptor family 2 subfamily J member 2
ENSG00000204701	442186	HGNC:8261	6p22.1	O76001	OR2J3	olfactory receptor family 2 subfamily J member 3
ENSG00000171133	26248	HGNC:8264	9q31.3	Q8NGT1	OR2K2	olfactory receptor family 2 subfamily K member 2
ENSG00000203663	26246	HGNC:8266	1q44	Q8NH16	OR2L2	olfactory receptor family 2 subfamily L member 2
ENSG00000198601	391194	HGNC:8268	1q44	Q96R28	OR2M2	olfactory receptor family 2 subfamily M member 2
ENSG00000228198	127062	HGNC:8269	1q44	Q8NG83	OR2M3	olfactory receptor family 2 subfamily M member 3
ENSG00000171180	26245	HGNC:8270	1q44	Q96R27	OR2M4	olfactory receptor family 2 subfamily M member 4
ENSG00000175143	26696	HGNC:8277	1q44	O43869	OR2T1	olfactory receptor family 2 subfamily T member 1
ENSG00000185372	26693	HGNC:8280	5q35.3	Q8NHB1	OR2V1	olfactory receptor family 2 subfamily V member 1
ENSG00000204704	26692	HGNC:8281	6p22.1	Q9Y3N9	OR2W1	olfactory receptor family 2 subfamily W member 1
ENSG00000180090	4994	HGNC:8282	17p13.3	P47881	OR3A1	olfactory receptor family 3 subfamily A member 1
ENSG00000221882	4995	HGNC:8283	17p13.3	P47893	OR3A2	olfactory receptor family 3 subfamily A member 2
ENSG00000159961	8392	HGNC:8284	17p13.2	P47888	OR3A3	olfactory receptor family 3 subfamily A member 3
ENSG00000175619	119765	HGNC:8290	11p11.2	Q8NGF8	OR4B1	olfactory receptor family 4 subfamily B member 1
ENSG00000141194	26689	HGNC:8293	17q22	Q15615	OR4D1	olfactory receptor family 4 subfamily D member 1
ENSG00000255713	124538	HGNC:8294	17q22	P58180	OR4D2	olfactory receptor family 4 subfamily D member 2
ENSG00000221977	26686	HGNC:8297	14q11.2	Q8NGC2	OR4E2	olfactory receptor family 4 subfamily E member 2
ENSG00000167315	10449	HGNC:83	18q21.1	P42765	ACAA2	acetyl-CoA acyltransferase 2
ENSG00000110955	506	HGNC:830	12q13.3	P06576	ATP5F1B	ATP synthase F1 subunit beta
ENSG00000230178	26683	HGNC:8300	5q35.3	Q6IEY1	OR4F3	olfactory receptor family 4 subfamily F member 3
ENSG00000177693	26682	HGNC:8301	15q26.3	Q96R69	OR4F4	olfactory receptor family 4 subfamily F member 4
ENSG00000182070	23538	HGNC:8318	11p15.4	Q9UKL2	OR52A1	olfactory receptor family 52 subfamily A member 1
ENSG00000172320	219982	HGNC:8319	11q12.1	Q8NGJ0	OR5A1	olfactory receptor family 5 subfamily A member 1
ENSG00000172365	390190	HGNC:8323	11q12.1	Q96R09	OR5B2	olfactory receptor family 5 subfamily B member 2
ENSG00000172769	441608	HGNC:8324	11q12.1	Q8NH48	OR5B3	olfactory receptor family 5 subfamily B member 3
ENSG00000165629	509	HGNC:833	10p14	P36542	ATP5F1C	ATP synthase F1 subunit gamma
ENSG00000148215	392391	HGNC:8331	9q33.2	Q8NGR4	OR5C1	olfactory receptor family 5 subfamily C member 1
ENSG00000149133	338674	HGNC:8343	11q12.1	O95221	OR5F1	olfactory receptor family 5 subfamily F member 1
ENSG00000231192	26341	HGNC:8346	3q11.2	A6NKK0	OR5H1	olfactory receptor family 5 subfamily H member 1
ENSG00000167825	10798	HGNC:8347	11q12.1	Q13606	OR5I1	olfactory receptor family 5 subfamily I member 1
ENSG00000232382	26339	HGNC:8349	3q11.2	Q8NHB7	OR5K1	olfactory receptor family 5 subfamily K member 1
ENSG00000205030	26338	HGNC:8351	11q12.1	Q8NGL0	OR5L2	olfactory receptor family 5 subfamily L member 2
ENSG00000255012	390168	HGNC:8352	11q11	Q8NGP8	OR5M1	olfactory receptor family 5 subfamily M member 1
ENSG00000221813	135946	HGNC:8354	7q35	O95007	OR6B1	olfactory receptor family 6 subfamily B member 1
ENSG00000205330	390321	HGNC:8355	12q13.2	Q96RD1	OR6C1	olfactory receptor family 6 subfamily C member 1
ENSG00000127515	390892	HGNC:8356	19p13.1	O76100	OR7A10	olfactory receptor family 7 subfamily A member 10
ENSG00000185385	26333	HGNC:8363	19p13.12	O14581	OR7A17	olfactory receptor family 7 subfamily A member 17
ENSG00000188269	26659	HGNC:8368	19p13.1	Q15622	OR7A5	olfactory receptor family 7 subfamily A member 5
ENSG00000099624	513	HGNC:837	19p13.3	P30049	ATP5F1D	ATP synthase F1 subunit delta
ENSG00000127530	26664	HGNC:8373	19p13.1	O76099	OR7C1	olfactory receptor family 7 subfamily C member 1
ENSG00000127529	26658	HGNC:8374	19p13.1	O60412	OR7C2	olfactory receptor family 7 subfamily C member 2
ENSG00000188000	162998	HGNC:8378	19p13.2	Q96RA2	OR7D2	olfactory receptor family 7 subfamily D member 2
ENSG00000124172	514	HGNC:838	20q13.32	P56381	ATP5F1E	ATP synthase F1 subunit epsilon
ENSG00000174667	125958	HGNC:8380	19p13.2	Q8NG98	OR7D4	olfactory receptor family 7 subfamily D member 4
ENSG00000237521	26648	HGNC:8396	19p13.2	Q6IFN5	OR7E24	olfactory receptor family 7 subfamily E member 24
ENSG00000116459	515	HGNC:840	1p13.2	P24539	ATP5PB	ATP synthase peripheral stalk-membrane subunit b
ENSG00000159199	516	HGNC:841	17q21.32	P05496	ATP5MC1	ATP synthase membrane subunit c locus 1
ENSG00000135390	517	HGNC:842	12q13.13	Q06055	ATP5MC2	ATP synthase membrane subunit c locus 2
ENSG00000154518	518	HGNC:843	2q31.1	P48201	ATP5MC3	ATP synthase membrane subunit c locus 3
ENSG00000167863	10476	HGNC:845	17q25.1	O75947	ATP5PD	ATP synthase peripheral stalk subunit d
ENSG00000169020	521	HGNC:846	4p16.3	P56385	ATP5ME	ATP synthase membrane subunit e
ENSG00000161807	125962	HGNC:8465	19p13.2	Q8NGA0	OR7G1	olfactory receptor family 7 subfamily G member 1
ENSG00000170923	390882	HGNC:8466	19p13.2	Q8NG99	OR7G2	olfactory receptor family 7 subfamily G member 2
ENSG00000170920	390883	HGNC:8467	19p13.2	Q8NG95	OR7G3	olfactory receptor family 7 subfamily G member 3
ENSG00000196119	390275	HGNC:8469	11q24.2	Q8NGG7	OR8A1	olfactory receptor family 8 subfamily A member 1
ENSG00000154723	522	HGNC:847	21q21.3	P18859	ATP5PF	ATP synthase peripheral stalk subunit F6
ENSG00000197125	26493	HGNC:8477	11q24.2	Q15620	OR8B8	olfactory receptor family 8 subfamily B member 8
ENSG00000241468	9551	HGNC:848	7q22.1	P56134	ATP5MF	ATP synthase membrane subunit f
ENSG00000196341	283159	HGNC:8481	11q24.2	Q8WZ84	OR8D1	olfactory receptor family 8 subfamily D member 1
ENSG00000197849	26494	HGNC:8484	11q24.2	Q15617	OR8G1	olfactory receptor family 8 subfamily G member 1 (gene/pseudogene)
ENSG00000085840	4998	HGNC:8487	1p32.3	Q13415	ORC1	origin recognition complex subunit 1
ENSG00000115942	4999	HGNC:8488	2q33.1	Q13416	ORC2	origin recognition complex subunit 2
ENSG00000135336	23595	HGNC:8489	6q15	Q9UBD5	ORC3	origin recognition complex subunit 3
ENSG00000115947	5000	HGNC:8490	2q23.1	O43929	ORC4	origin recognition complex subunit 4
ENSG00000164815	5001	HGNC:8491	7q22.1-q22.2	O43913	ORC5	origin recognition complex subunit 5
ENSG00000172940	9390	HGNC:8494	3p22.2	Q9Y226	SLC22A13	solute carrier family 22 member 13
ENSG00000144671	9389	HGNC:8495	3p22.2	Q9Y267	SLC22A14	solute carrier family 22 member 14
ENSG00000229314	5004	HGNC:8498	9q32	P02763	ORM1	orosomucoid 1
ENSG00000228278	5005	HGNC:8499	9q32	P19652	ORM2	orosomucoid 2
ENSG00000076555	32	HGNC:85	12q24.11	O00763	ACACB	acetyl-CoA carboxylase beta
ENSG00000241837	539	HGNC:850	21q22.11	P48047	ATP5PO	ATP synthase peripheral stalk subunit OSCP
ENSG00000110048	5007	HGNC:8503	11q12.1	P22059	OSBP	oxysterol binding protein
ENSG00000184792	23762	HGNC:8504	22q12.2	Q969R2	OSBP2	oxysterol binding protein 2
ENSG00000099985	5008	HGNC:8506	22q12.2	P13725	OSM	oncostatin M
ENSG00000145623	9180	HGNC:8507	5p13.1	Q99650	OSMR	oncostatin M receptor
ENSG00000172939	9943	HGNC:8508	3p22.2	O95747	OXSR1	oxidative stress responsive 1
ENSG00000114573	523	HGNC:851	3q13.31	P38606	ATP6V1A	ATPase H+ transporting V1 subunit A
ENSG00000134996	26578	HGNC:8510	9q21.13	Q92882	OSTF1	osteoclast stimulating factor 1
ENSG00000036473	5009	HGNC:8512	Xp11.4	P00480	OTC	ornithine carbamoyltransferase
ENSG00000013297	5010	HGNC:8514	3q26.2	O75508	CLDN11	claudin 11
ENSG00000115155	9381	HGNC:8515	2p23.3	Q9HC10	OTOF	otoferlin
ENSG00000188162	340990	HGNC:8516	11p15.1	Q6ZRI0	OTOG	otogelin
ENSG00000125879	56914	HGNC:8517	20p12.1	Q9NRC9	OTOR	otoraplin
ENSG00000171540	23440	HGNC:8518	5q14.1	Q5XKR4	OTP	orthopedia homeobox
ENSG00000115507	5013	HGNC:8521	2p15	P32242	OTX1	orthodenticle homeobox 1
ENSG00000165588	5015	HGNC:8522	14q22.3	P32243	OTX2	orthodenticle homeobox 2
ENSG00000085465	5016	HGNC:8524	1p13.2	Q12889	OVGP1	oviductal glycoprotein 1
ENSG00000172818	5017	HGNC:8525	11q13.1	O14753	OVOL1	ovo like transcriptional repressor 1
ENSG00000155463	5018	HGNC:8526	14q11.2	Q15070	OXA1L	OXA1L, mitochondrial inner membrane protein
ENSG00000083720	5019	HGNC:8527	5p13.1	P55809	OXCT1	3-oxoacid CoA-transferase 1
ENSG00000101405	5020	HGNC:8528	20p13	P01178	OXT	oxytocin/neurophysin I prepropeptide
ENSG00000180914	5021	HGNC:8529	3p25.3	P30559	OXTR	oxytocin receptor
ENSG00000116039	525	HGNC:853	2p13.3	P15313	ATP6V1B1	ATPase H+ transporting V1 subunit B1
ENSG00000108405	5023	HGNC:8533	17p13.3	P51575	P2RX1	purinergic receptor P2X 1
ENSG00000109991	5024	HGNC:8534	11q12.1	P56373	P2RX3	purinergic receptor P2X 3
ENSG00000135124	5025	HGNC:8535	12q24.31	Q99571	P2RX4	purinergic receptor P2X 4
ENSG00000083454	5026	HGNC:8536	17p13.2	Q93086	P2RX5	purinergic receptor P2X 5
ENSG00000089041	5027	HGNC:8537	12q24.31	Q99572	P2RX7	purinergic receptor P2X 7
ENSG00000099957	9127	HGNC:8538	22q11.21	O15547	P2RX6	purinergic receptor P2X 6
ENSG00000169860	5028	HGNC:8539	3q25.2	P47900	P2RY1	purinergic receptor P2Y1
ENSG00000147416	526	HGNC:854	8p21.3	P21281	ATP6V1B2	ATPase H+ transporting V1 subunit B2
ENSG00000244165	5032	HGNC:8540	19p13.2	Q96G91	P2RY11	purinergic receptor P2Y11
ENSG00000175591	5029	HGNC:8541	11q13.4	P41231	P2RY2	purinergic receptor P2Y2
ENSG00000186912	5030	HGNC:8542	Xq13.1	P51582	P2RY4	pyrimidinergic receptor P2Y4
ENSG00000171631	5031	HGNC:8543	11q13.4	Q15077	P2RY6	pyrimidinergic receptor P2Y6
ENSG00000122884	5033	HGNC:8546	10q22.1	P13674	P4HA1	prolyl 4-hydroxylase subunit alpha 1
ENSG00000072682	8974	HGNC:8547	5q31.1	O15460	P4HA2	prolyl 4-hydroxylase subunit alpha 2
ENSG00000185624	5034	HGNC:8548	17q25.3	P07237	P4HB	prolyl 4-hydroxylase subunit beta
ENSG00000104164	26258	HGNC:8549	15q21.1	Q9UL45	BLOC1S6	biogenesis of lysosomal organelles complex 1 subunit 6
ENSG00000185883	527	HGNC:855	16p13.3	P27449	ATP6V0C	ATPase H+ transporting V0 subunit c
ENSG00000170515	5036	HGNC:8550	12q13.2	Q9UQ80	PA2G4	proliferation-associated 2G4
ENSG00000070756	26986	HGNC:8554	8q22.3	P11940	PABPC1	poly(A) binding protein cytoplasmic 1
ENSG00000151846	5042	HGNC:8556	13q12.13	Q9H361	PABPC3	poly(A) binding protein cytoplasmic 3
ENSG00000090621	8761	HGNC:8557	1p34.3	Q13310	PABPC4	poly(A) binding protein cytoplasmic 4
ENSG00000155097	528	HGNC:856	8q22.3	P21283	ATP6V1C1	ATPase H+ transporting V1 subunit C1
ENSG00000100836	8106	HGNC:8565	14q11.2	Q86U42	PABPN1	poly(A) binding protein nuclear 1
ENSG00000140564	5045	HGNC:8568	15q26.1	P09958	FURIN	furin, paired basic amino acid cleaving enzyme
ENSG00000140479	5046	HGNC:8569	15q26	P29122	PCSK6	proprotein convertase subtilisin/kexin type 6
ENSG00000131100	529	HGNC:857	22q11.21	P36543	ATP6V1E1	ATPase H+ transporting V1 subunit E1
ENSG00000124507	29993	HGNC:8570	6p21.3	Q9BY11	PACSIN1	protein kinase C and casein kinase substrate in neurons 1
ENSG00000100266	11252	HGNC:8571	22q13.2	Q9UNF0	PACSIN2	protein kinase C and casein kinase substrate in neurons 2
ENSG00000165912	29763	HGNC:8572	11p11.2	Q9UKS6	PACSIN3	protein kinase C and casein kinase substrate in neurons 3
ENSG00000122133	5047	HGNC:8573	9q34.3	P09466	PAEP	progestagen associated endometrial protein
ENSG00000007168	5048	HGNC:8574	17p13.3	P43034	PAFAH1B1	platelet activating factor acetylhydrolase 1b regulatory subunit 1
ENSG00000168092	5049	HGNC:8575	11q23	P68402	PAFAH1B2	platelet activating factor acetylhydrolase 1b catalytic subunit 2
ENSG00000079462	5050	HGNC:8576	19q13.1	Q15102	PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3
ENSG00000158006	5051	HGNC:8579	1p36.11	Q99487	PAFAH2	platelet activating factor acetylhydrolase 2
ENSG00000171759	5053	HGNC:8582	12q23.2	P00439	PAH	phenylalanine hydroxylase
ENSG00000106366	5054	HGNC:8583	7q22.1	P05121	SERPINE1	serpin family E member 1
ENSG00000197632	5055	HGNC:8584	18q21.33-q22.1	P05120	SERPINB2	serpin family B member 2
ENSG00000128050	10606	HGNC:8587	4q12	P22234	PAICS	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase
ENSG00000149269	5058	HGNC:8590	11q13.5-q14.1	Q13153	PAK1	p21 (RAC1) activated kinase 1
ENSG00000180370	5062	HGNC:8591	3q29	Q13177	PAK2	p21 (RAC1) activated kinase 2
ENSG00000077264	5063	HGNC:8592	Xq23	O75914	PAK3	p21 (RAC1) activated kinase 3
ENSG00000099864	5064	HGNC:8594	19p13.3	O75781	PALM	paralemmin
ENSG00000145730	5066	HGNC:8596	5q21.1	P19021	PAM	peptidylglycine alpha-amidating monooxygenase
ENSG00000152782	53354	HGNC:8598	10q23.31	Q8TE04	PANK1	pantothenate kinase 1
ENSG00000110218	24145	HGNC:8599	11q21	Q96RD7	PANX1	pannexin 1
ENSG00000073150	56666	HGNC:8600	22q13.33	Q96RD6	PANX2	pannexin 2
ENSG00000172016	5068	HGNC:8601	2p12	Q06141	REG3A	regenerating family member 3 alpha
ENSG00000182752	5069	HGNC:8602	9q33.1	Q13219	PAPPA	pappalysin 1
ENSG00000138801	9061	HGNC:8603	4q25	O43252	PAPSS1	3'-phosphoadenosine 5'-phosphosulfate synthase 1
ENSG00000198682	9060	HGNC:8604	10q23.2-q23.31	O95340	PAPSS2	3'-phosphoadenosine 5'-phosphosulfate synthase 2
ENSG00000227345	8505	HGNC:8605	10q11.23	Q86W56	PARG	poly(ADP-ribose) glycohydrolase
ENSG00000185345	5071	HGNC:8607	6q26	O60260	PRKN	parkin RBR E3 ubiquitin protein ligase
ENSG00000140694	5073	HGNC:8609	16p13.12	O95453	PARN	poly(A)-specific ribonuclease
ENSG00000117410	533	HGNC:861	1p34.1	Q99437	ATP6V0B	ATPase H+ transporting V0 subunit b
ENSG00000177425	5074	HGNC:8614	12q21.2	Q96IZ0	PAWR	pro-apoptotic WT1 regulator
ENSG00000125813	5075	HGNC:8615	20p11.22	P15863	PAX1	paired box 1
ENSG00000075891	5076	HGNC:8616	10q24.31	Q02962	PAX2	paired box 2
ENSG00000135903	5077	HGNC:8617	2q36.1	P23760	PAX3	paired box 3
ENSG00000106331	5078	HGNC:8618	7q32.1	O43316	PAX4	paired box 4
ENSG00000196092	5079	HGNC:8619	9p13.2	Q02548	PAX5	paired box 5
ENSG00000213760	534	HGNC:862	6p21.33	O95670	ATP6V1G2	ATPase H+ transporting V1 subunit G2
